"","p001_Gop_NR","p002_Gop_R","p003_Gop_NR","p004_Gop_R","p005_Gop_NR","p006_Gop_R","p007_Gop_R","p008_Gop_NR","p009_Gop_NR","p010_Gop_NR","p011_Gop_NR","p012_Gop_R","p013_Gop_R","p014_Gop_NR","p015_Gop_R","p016_Gop_NR","p017_Gop_R","p018_Gop_R","p019_Gop_NR","p020_Gop_R","p021_Gop_R","p022_Gop_R","p023_Gop_R","p024_Gop_NR","p025_Gop_R","p071_Fra_NR","p072_Fra_R","p065_Fra_NR","p066_Fra_R","p067_Fra_R","p068_Fra_R","p069_Fra_NR","p070_Fra_R","p093_Fra_R","p103_Fra_R","p102_Fra_R","p101_Fra_R","p100_Fra_NR","p090_Fra_NR","p089_Fra_NR","p082_Fra_NR","p081_Fra_R","p084_Fra_NR","p083_Fra_NR","p086_Fra_NR","p085_Fra_NR","p088_Fra_R","p087_Fra_NR","p098_Fra_NR","p099_Fra_NR","p092_Fra_NR","p076_Fra_NR","p077_Fra_NR","p078_Fra_R","p073_Fra_NR","p074_Fra_R","p075_Fra_NR","p096_Fra_R","p097_Fra_R","p094_Fra_R","p095_Fra_NR","p079_Fra_R","p080_Fra_R","p091_Fra_R","p039_Mat_NR","p053_Mat_R","p032_Mat_R","p029_Mat_NR","p030_Mat_NR","p031_Mat_NR","p033_Mat_NR","p038_Mat_NR","p055_Mat_NR","p059_Mat_NR","p027_Mat_R","p026_Mat_NR","p064_Mat_NR","p042_Mat_NR","p028_Mat_NR","p051_Mat_R","p047_Mat_R","p046_Mat_NR","p044_Mat_R","p045_Mat_NR","p048_Mat_R","p054_Mat_NR","p057_Mat_R","p056_Mat_NR","p050_Mat_NR","p058_Mat_R","p061_Mat_R","p060_Mat_R","p062_Mat_NR","p052_Mat_R","p063_Mat_R","p035_Mat_NR","p049_Mat_NR","p037_Mat_R","p034_Mat_NR","p036_Mat_NR","p040_Mat_R","p043_Mat_NR","p041_Mat_NR","p005_Val_NR","p006_Val_NR","p007_Val_R","p026_Val_NR","p018_Val_R","p019_Val_R","p003_Val_R","p004_Val_NR","p001_Val_NR","p002_Val_R","p021_Val_R","p020_Val_NR","p024_Val_R","p027_Val_R","p023_Val_R","p022_Val_R","p015_Val_R","p014_Val_NR","p017_Val_R","p016_Val_NR","p011_Val_R","p010_Val_R","p013_Val_R","p012_Val_R","p009_Val_NR","p008_Val_R","p025_Val_R"
"meta_mOTU_v2_6903",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811988367386485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733532853383609,0,0,0,0,0,2.168948881361,0,1.43865775187167,0.717095279785603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58374508561373,0,1.95448968806901,0,0,0,0,0,0,0,0,0,0,1.66491128237551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"meta_mOTU_v2_6905",3.12751897143369,2.83379794363932,0.672492533133787,1.44915355632434,2.15087614457353,1.74817147681627,0,0,0,0,0.242265650653815,0,4.83434353727621,0.801296230526591,2.16233914733177,1.7079171355637,0,2.21840990511687,1.5946450541185,1.95705099677853,1.99852060444291,1.40155817953957,1.66536807461919,0,0.211607698705471,2.92408089877238,3.28841632191689,0.0798861630436504,2.02912994716348,1.49464663369209,0,2.0353543338421,0.0766715148826072,2.89312938577596,1.42918345010399,4.0861679504293,4.88825210289337,0,2.59918963931029,2.06988698034594,3.36741002165167,1.31383441284103,1.38509534434281,0,0.332317018625357,0.150056680846994,2.45008209876873,0.0996870429688812,2.6786856894277,0.0794680214087101,4.8558788964525,3.59134002331766,0.752689946459223,4.3023548125159,2.09964341374296,2.33879737420306,0.142035330347292,0.217564821170056,3.6375950157777,3.55566969277329,0.187188187270424,3.83625035337662,5.27487113131579,0.0699116933758982,0.0730795033668738,2.06605293084103,2.20565072686064,1.94493226452956,4.29066353249542,0,0,0,0.115375578508999,0,3.46558194638686,0,0.154755820372846,0,0,0,1.85908964351907,1.12393690513067,1.06356712252829,0.385497287216783,2.32778455066579,0.183551310510602,0,3.88436993080544,2.69900101752958,1.9242616968033,0.124008522136988,4.38369475373167,4.39885582074052,2.40830477643975,0.427964044048527,0.0658608601416365,0,0.0601234983084903,2.58798780772542,0,0,1.61119264569696,4.66314962465334,0.28247831380304,2.70716289799673,2.15509251060434,1.53184358387682,3.23060626833313,4.3126972220246,2.79401596783613,3.58521746140767,0,1.5495307521718,2.43437104637199,2.97120999737225,0.111572545327522,2.43324566440696,2.43762875300793,3.71652443770141,0.626571920965843,0,0.228834395912681,0,0.78864318373351,0,2.878967533778,2.36635560889576,0,0.81453019599842,2.70410829544822
"meta_mOTU_v2_6916",0.859702407207229,1.54372559802395,0,0.282510684304863,1.04177653304584,3.33391058218418,0,2.37636990537589,0,0,0.242265650653815,0,0.463450569825801,0.319103871556527,0,2.21008374293983,0,0,0,0,0,1.34440295160911,0,0,5.70118462895948,0.0967575604821824,0.233161405649852,0,0,0.117104374555617,0,0.370030957683002,0.0766715148826072,0.11151214777362,0,0.371054890766139,3.09142474759564,0,0.143156714015913,0,0,0.608312987998537,0,0,0,0,1.56609898523458,0,0,0,0.449749065239958,0,0.155950277961713,0,0.052890638657082,2.5971641870886,0,0,0.773536163499498,0.949385919933667,0.0651322592892103,4.287369612084,4.61011104448627,0.136591538774768,3.24591528610882,0.0842541486530638,0,0,0,0,0,0.435391839111141,0,0,0.112398746721456,0.268784258275841,0,0,0,0,0.117385612865112,2.92425469351285,0,0.76069159011225,2.09472645462863,0,2.67011673780035,0,0.0836724889412877,3.5700678530729,0.344005413187767,0,0,0.135755469320891,4.29631192997678,0,0,0,1.21606464000679,0,1.15509758376467,0.569043348778797,2.24510108933897,0,0,0.378894882216816,1.46751304096962,0,0.262429870384642,0,4.60465246768854,0,0.15492771363833,0,0,2.01984393981007,0,0.141083113494562,0,0,1.35668715819666,1.24798950751535,0,0,0,0,2.4576920640002,0,0,0
"meta_mOTU_v2_6922",0,0,0,0,0,0,0,0,0,0,0,0,0,0.455579032703942,0,0,0,0,0,0.518435701263728,0,0,0,0,0,0,0.178307815377417,0,0,0.0597400397941804,0,0,0,0.445324194457955,0,0,0,0,0,0,0,0,0,0.22346240108016,0.0905261805907196,0.410166535152662,0.115630012177087,0,0.0774205294130353,0,0,0,0,0,0,0,0,0,1.06200458327733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112398746721456,0,0.338237004528854,0,0,0,0,0,0,0,0.109467760092932,0,0,0,0,0.139668357714349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179581971012457,0.171380064642699,0.422337963280935,0,0,0,0,0,0,0.148971081756753,0,0,0,0.978145906928045,0,0,0,0,0,0.223012446433401
"meta_mOTU_v2_6926",0,0,0.439670512296447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01054386435166,0,0,0,0.944213883963719,0,0,0,0,0,0.485238467338282,0,0,0,1.32641668686276,0.0905261805907196,0,1.19751640672026,0,0,0,0.0734878269628745,0,0.542625554163696,6.25039455345201,0,0,0,0,0.733057256405824,0.0727575657699413,0,0,1.02384063221826,1.60205286888019,0,0.163858134195956,0,0,0,0,0,0,0,0,0.313910366716715,0,0.202859731138277,0,0,0,0,0,1.19059104854095,0,0,0,0,0,0,0.326686448948911,0.0633362630912813,0,0,0.0919078445304257,0,0,0,0,0.106125747393504,0,0,0.264806383978297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"meta_mOTU_v2_6929",0,0,0,0,0,0,0,0,0,0,0,0,0.171563703627458,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7329870714685,0,0.0711006176162595,2.3862021592289,0,0,0,0.0568332128955956,0,0,0,0.078872669225329,0.209738067668012,0.0801347149262486,0,0,0,0,0.175705859208407,0,0,0.441170009881016,0,0,0,0,0,0,0,0.581183933992575,0.271331873974342,0.283359590322126,0.130395794846599,0,0,0,0,0,0,0.0842541486530638,0,0.11613758553786,0,0,0,0,0,0.0785612066346567,0,0,0,0,0,0,0.172680763006453,0,0,0,0,0,0,0,0,0.0715236936637883,0,0,0,0.046685679812085,0,0,0,0.117841305492947,0,0,0,0,0,0,0,0,0.324472851824395,0,0,0,0,0,0.539494669792707,0,0,0,0,0,0,0.347037474901422,0,2.35763819077572,0,0,0,0,0,0,0,0.223012446433401
"meta_mOTU_v2_6934",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172274750867238,0,0,0,0,0,0,0,0.078872669225329,0,0,0,0,0,0,0,0,0,0.363074582360659,0,0.0794680214087101,0,0,0.155950277961713,0,0.103910631415987,0,0,0,0,0,0.0651322592892103,0,0,0,0,0,0,0.11613758553786,0,0,0,0,0,0.0398152884558014,0,0,0,0,0,0,0,0,0.174081961375513,0,0,0.183551310510602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110762661240453,0.100823064148791,0,0,0,0,0,0,0,0.387580989605334,0,0.407445488659945,0.658220566680095,0,0,0,0,0,0,0,0,0
"meta_mOTU_v2_6937",0,1.2658411616504,1.53617106192101,0.899360517430809,1.21626956847127,1.69659880389716,0,1.69416076917697,1.77791003810798,4.16054399215176,1.67544805739569,0,2.74039563409607,2.38085178397149,2.81082294065281,1.95285234727517,1.71442489745515,3.96487996951201,0.683526335204746,2.48858703805978,2.55778941637585,2.463396453674,2.76380570222926,0.462576283789081,2.63535278151457,3.05025332824261,1.18377659204955,0.0798861630436504,4.93800122532427,3.1410105809464,0,3.70554438426419,0.0766715148826072,1.99034516143556,0,4.02683423894058,0,2.03230617566155,2.08198131550004,0,4.98600212772401,4.4808255007917,5.55820720393989,4.50964470037284,0.0905261805907196,4.7827420417417,1.66432351403836,0.0996870429688812,2.83175793295838,0,4.03242817915879,2.65376273628907,0.424885285235191,5.69433523702043,2.40442616937069,0,0,4.53210606698325,2.6218457139046,3.10493699330123,0.127450621481073,3.35942348965828,4.70366134727501,4.69630109616443,0,1.88997131932479,0,1.42039426118976,3.6607769017549,0,0,2.73041150559604,0.115375578508999,1.65747064689459,1.34452104450499,1.70164375309248,1.90894385158983,0,0,0,1.3607549194543,2.68064067478227,4.63911188025344,1.86974767360106,1.8003926251955,0.267252934454301,0,2.69551533377354,2.86191163851691,0.204738915021036,0.957888432898105,0.0435840007976156,2.70765540828837,2.10061869193125,1.97648691715957,0,0,1.68385817156188,1.51473284754902,0,0.600868210583124,1.97875649260067,2.40947533871033,0.424865385248485,5.90577581701042,2.74557350156681,3.40379380976785,6.10636307714946,3.78322876816032,0.100823064148791,3.0045824126643,0.171380064642699,4.46506316810817,1.77522230111679,0.120808265266733,1.8692290566462,3.01435255969677,6.20024692976658,3.867806191303,2.07346494445757,0.157854739110448,0.791208089913303,0.932428038227961,5.48440196384646,0.476605699141432,3.12319998147822,4.30449857528321,0,3.92247123413451,0.41612236839192
"meta_mOTU_v2_6946",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55374274336855,0,0,0,0,0,3.99157013253346,0,0,0,0,0,0,0,0,0,0,4.59981074342206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45859057216033,0,4.64288331095679,0.0720344825731059,0.747945127526976,0,0,0,0,0,0,0,2.44728932290644,0.183551310510602,0,0,0,0.0715236936637883,0,0,0.531220277314818,0,0,0,0,0,0,0,0,4.01713797153161,0,0,0,2.00124521955157,0,0,0,0.100823064148791,0,3.35161007447675,5.6166844712409,0,1.56104738474353,3.23917658742467,0,0,0,0.148971081756753,0,0,0,0,0,0,0,0,0,0
"meta_mOTU_v2_6961",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5946450541185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285965729654169,0,0,1.52326799044259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44371725750733,0,0,0,0,0,0,0.0711497183538985,0,0,4.34792672763916,0,0,0,0,0,0,0,0,0,0,0,0,0.904411737540094,0,0,0,0,0.0435840007976156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257895304680547,0,0,2.16964452025699,0,0
"meta_mOTU_v2_6973",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791189972134035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6203525898109,0.551465254812831,0.217564821170056,0,0,0,0,0,0.430357037412069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.790988972180422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"meta_mOTU_v2_6975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140931392169893,0,0,0,0,1.6944121024362,0,0,4.93121021482933,0,0,0,0,0,0,0,2.07140811495625,0,0,0,0,0,0,0.25613550369909,0,0,0,0.28749513574487,0,0,0,0,0,0,3.25830692924321,2.79680410283868,1.06013616821264,0.066670599418671,0,0,0,0,0,0.292968887295824,0,0,0,0,0,0.437094470450918,0,0,0,0,0,0,0,0,0,0.172680763006453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173338553120614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228834395912681,0,0,0,0,0,1.45920213808722,0,0
"meta_mOTU_v2_6979",0,0,0,0,0,0.305599980329488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29804226412194,0,0,0,0,0,0,0,0,0,0,0,0,0.602236043255842,0,0.170145699786422,0,0,0,0,0,0,0,0,0,0,0,0.249976702209441,0,0,0,0,0,0,0,0,0,0,0.0970048756369346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59334807014182,0,0.517696065634821,0,0,0,0,0,0,0,0,0.481834016354615,0,0.378894882216816,0.324472851824395,0,0,0,0,0,0,0,0,0.215132455499005,0.467490130112423,0,0,0.407445488659945,0,0,0,0,0,0.28007155346623,1.00791936755871,0,0,0.876441000824912
"meta_mOTU_v2_6986",0,0.467897996530552,0,0.282510684304863,0.612947502176246,0,0,0,0.760504511268681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240003437178453,0,0.706562849436718,0,0,0,0,0,0,0.664265395800915,0,0.164194174591303,0,0,0,1.97159135450599,0.605583454130922,0,0,0,0,0,0.602236043255842,3.93070882055167,0.0589731443468451,0,0,0,0,0,3.2046381357303,0,0,0.345495361164849,2.78602407613801,0,0,0,0,0,0,0,1.20100252067851,0,0,0,0,0,0,0,0,1.81491881169195,0.720885330444355,0,0,0,0,0,0,0,0,0,2.40496951914622,0,0,0,0,0.0715236936637883,0,0,0,0,0.829444312190971,0,0,0,0,0,0.175246413023053,1.78993474208241,0,0,0,0,0,0,0,3.99198237074036,2.68589140957194,0,0,0,0.432291863534924,1.14148421713834,1.10306493464192,0,0,0,0,2.14983006871659,0,0,0,0,0,0,0,0
"meta_mOTU_v2_6989",0,0,0,0.282510684304863,0,0,0,0,0,0,0,0,0.463450569825801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996870429688812,0,0,0.21010525441185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313910366716715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59288439413442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124483902857768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347037474901422,0,0,0,0,0,0,0,0.584842301175918,0,0
"meta_mOTU_v2_6998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225412825404409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503084468446357,0,1.14590975214701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483733833156901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712279919164505,0,2.62519362042521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2476048499195,0,0
"meta_mOTU_v2_7007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74854054045406,0,0,0,0,0,0,0,0,0,0.370030957683002,0,4.10371101444984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88361292841745,0,0,0,0,0.608182857152893,0,0,0,0,0,1.1200934591,0,0,0,0,0,0,1.67249410099909,0,0,1.86310554111219,0,0,0,0,0,0,0.211212001747002,0,0,0,0,1.9242616968033,0,0,1.87613625089483,0,0,0,0,0,1.93521668106479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58982630302558,3.34835212024262,0,0,2.41984539375411,0,0,0,0,0,0,0,0,0,0
"meta_mOTU_v2_7010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249748944410409,0,0.0967575604821824,0.178307815377417,0,0,0.781338642658423,0,0,0.726819083999662,0,0,1.15190788385555,0.476526268681794,0.643324282366783,0.143156714015913,0,0.2488850939601,0.120899433352213,0,0,0,0,0.115630012177087,0,0.150897125722127,0,0.0734878269628745,0.766003680294224,2.84084257736692,0.142816320141014,0.291659893775148,0.0636380417634778,1.59334653662393,0.675202214129487,0,0,1.1379637676468,0.232389800686216,0,0.200325181100705,0.0491286396833226,0,0,0.323644423671205,0,0,0.20371571599528,0,0.321663818823546,0,0,0,0,0,0,0.19339510092681,0.277292425877074,0,0,0.87754582688113,0,2.22133644196238,0,0,0.0836724889412877,0,0,0,0,0,0,0,2.00443780083378,0,0,0,0.175246413023053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6567540976499,0,0,0,0,0
"meta_mOTU_v2_7014",0,0.595303567662769,0,0.518655495657265,1.64039997179896,0.668873694020108,0,0,0,0,0.630914567410559,0,0,0,0,0,0,0,0,0.656757221473908,1.36557477458354,0.597491731803847,0.625725369632741,0,0,0.0967575604821824,0,0,0.683663841463602,0.172274750867238,0.0784309116061332,0.61002439063292,0,0.785123740228265,0,0.257652856876481,0.868897370539931,0,0.143156714015913,0,0,0.120899433352213,0.343292626165389,1.11950608316726,0,0,0.222676170149681,0,0,0,0.449749065239958,0,0,0,0,0,0,1.33295400449132,0.360400087907277,1.96221645793398,0,0.232389800686216,0.427007060833259,0,0,0,0,0,1.11419841707289,0,0,0,1.16919078169926,0,0.216670023010387,0,0.154755820372846,0,0,0,0,0,0,0.11327731258862,0.161236618091711,0,0,0,1.38528140660675,0.139668357714349,0,0,0.0889461937621716,0.135755469320891,0,0,0,0,0.859356288864994,0,0,0.164638110904653,0.150586559697404,1.75664208303492,0.827209823484072,1.0364744199232,0,0,1.30817432228855,0,1.04295622491025,0,0.422337963280935,0.911543772329576,0,0.644167036939583,0,3.05207169267405,0,1.69151521609722,0,0,0,0,0,1.36244414231132,1.48406021085676,0,0.590546350508828,0
"meta_mOTU_v2_7016",0,0,0,0,0.612947502176246,0,0,0,0,0,0,0,0,7.83685312614496,0,0,0,0,0,0,0,0,0,0,0,0.0967575604821824,0.0619171163310511,0,2.3338314670732,0,0,0,0.0766715148826072,0,0.074374525448492,0.0688537897791982,6.44541490104698,0.078872669225329,0,0,0,0,0,0,0,0,0,0,0,0.226366774300014,0,0,0,0,0.052890638657082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13084826216681,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75478287564657,0,0,0,0,0,0,0,0,0,0
"meta_mOTU_v2_7018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782969413163421,0,0,0,0,0,0,0,0,0,0.550957077945092,0,0.233186584716064,0,2.08901689677816,0,0.424579411993489,0,0,0,0,0,0,0,4.24229387073335,0,0,0.0589731443468451,0,0,0,0,0,0,0,0,0,0,0,0.960466897255913,0.142021336853165,0.0651322592892103,0,2.12376727672633,0,0,0,0,0,0,0,1.66621264759342,0,0,0,0,0.206135693602085,0,0,0,0,0,0,0,0,0,0.094692798511451,0,0,0,0,0,0,0,0.046685679812085,0,0,0,0,0,0,0,1.61119264569696,0,0,0.413400953205019,1.23361463829957,0.324472851824395,0,0,0,0,0,0.422337963280935,0,0,0.111572545327522,0.467490130112423,0,0,0,0,0,0.240860221783197,0,1.56429533700638,0,0,0,0,0.41612236839192
"meta_mOTU_v2_7031",0,0,0,0,0.612947502176246,0.437119889642341,0,0,0,0,0,0,0.324876419974281,0.455579032703942,0,0,0,0,0,0.518435701263728,0,0.496172816255063,0,0,0,0.0967575604821824,0,0,0.637560060799662,0,0,0.716540780217793,0,1.05995062892142,0,0.83360125801702,0.231372019069323,0,0.334336002080709,0,0,0.608312987998537,0.989171874661718,1.11950608316726,0,0,0.369682290248054,0,0,0,0.702294320583006,0,0,0,0,0,0,1.26943226361984,0.888574234725804,1.09622855484183,0,0,0,0,0,0.566684820590715,0,0,1.07041600025925,0,0,0,0,0,0.919351980305972,0.206135693602085,0.249411328625028,0,0,0,0,0.272776877994994,0,0.140259491263872,1.01777377333681,0,0,0,0.922717588516225,0.204738915021036,0,0.126990361258292,0.326965283134169,0.812666229868434,0,0,0,0,1.13481125470094,0,0,0.111819126936454,0.569579565250739,0.239074620935529,1.41094264798762,1.40702620259473,0,0,1.41995790894965,0,0.733595883440112,0,0.294819706469554,0,0.335748055531003,0.311753882275818,0.654483947180361,0,0,0.771513530132173,0,0.1189495468905,0,1.43155941197858,0,0.514511350549273,0,0,1.71201287301445,0.586408811660221
"meta_mOTU_v2_7053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40153452561202,0,0,0,0,0,0,0,0,0,0,0.948625446995791,0,0,0,0,0,0,0,4.40931898291444,2.43217971557392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79178652617127,0,0,3.39390866595916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914149385973495,0,0,0,2.67458080536088,0,0,0,0,0,0,0,0,0,0
"meta_mOTU_v2_7056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656757221473908,0,1.09002956661376,1.18076423380378,0,0,0,0,0,0,0,0,0.370030957683002,0,0,0,0,0,0,0,0,0,0,0,0,0.0905261805907196,0,0,0,0,0,0,0,0,0,0,1.36649018391561,0,0,0,0,0,0,0,0,0,1.09939684608344,0,0,0,0,0.20371571599528,0,0,0,3.49698207099709,0.140642647381967,0,0,0,0,0,1.4141614471959,0,0,2.22206338530324,0,0,0,0,0,0,0,0,1.38492126479553,0,0,0,0.635257573353958,0,0,0,0.529315777537789,0,0,0,1.63339297689474,0,0,0,0,0,0,0,0,0,0.785464495329228,0,0,0,0.626571920965843,0,0,0,0,0,0,1.74804057663376,0,0,0
"meta_mOTU_v2_7059",0,4.97232649698202,0,0,0,0,1.43686386173202,0,0,0,0,0,2.01102528818731,0,0,0,0,0,0,0,0,0,0,0,8.04198347083813,0,2.72531588417577,0,0,0,0,0,0,0,0,0,0,0,0.0733532853383609,5.10009727151793,1.32556352444856,0,0,0,0,0,0.0589731443468451,0,0,0,0,0.208739943905569,0,0,0,0.124587167789305,0.0727649066418858,0.0762258013611507,5.15658611042458,0.0727575657699413,0.0651322592892103,0,0,0,0,0.163858134195956,0,0,0,6.01329532671143,0.0711497183538985,0,0.22220365765943,0.0785612066346567,0,4.57186639409329,0.0534511397092155,0,0,0,0,0,0,0,0,3.7888300291138,0,0.0517465734692859,0,0,0,5.25101232886897,0,0,0,0,4.19721108437521,1.01529777639099,0,0,6.31572497837327,0,0,0,0,0,4.59711555631936,0,0,3.32885600307652,0,0,0,0,2.0511560891412,0,0.467490130112423,0,0,0,0,0,0,0,0,3.77741652208704,0,3.39199114356825,0,0.223012446433401
"meta_mOTU_v2_7061",0,0,0,0,0.338784152067962,0.160876650716096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819887112396387,0,0,0,0,0,0,0,0,0,1.2086351247293,0,0,0,0,0.0589731443468451,0,0.683856444932155,0,0.0734878269628745,0,0,0,0,1.76136472798612,0,0,1.86735515517036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39962890269012,0,0,0,0,0,0,0.0896650767041478,0,0,0,0,0,0,0,0,0,0.172725610360227,0,0,0,0,0,0,0,0,0.607706193696369,0,0,0,1.56181249229414,0,0,0,0,0,0,0,0,0,0.215132455499005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"meta_mOTU_v2_7066",0,0,0,0.282510684304863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52485687715362,1.19392175935818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534511397092155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15281235655853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111572545327522,0,0,0,0.148971081756753,0,0,0,0,0,0,0,0,0,0
"meta_mOTU_v2_7072",0,0.173380266252805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31267578164917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39120009280728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603168504554922,0,0,0.17493790991604,0,0,0,0,3.21920550106883,0,0,0
"meta_mOTU_v2_7076",0,0,0,0,0,0,0,0,0,0,0,0,0.324876419974281,0,0,0,0,0,0,0,0,0.69215966687752,0,0,0,0.0967575604821824,0,0,0,2.76385283885705,0,0,0,1.03187519164887,0,1.63318472715013,0,0,0.0733532853383609,0,0,0,0,2.27894872522673,0,0,0,0,0,0,0,0,0,0,0,0.581183933992575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109467760092932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260939687025754,1.28563542137059,0,0,0,0,0,0,0,0,0,0,0.311753882275818,2.53201104076009,0,0,0,0,0,0,0.447552261704427,0,0,0,0,0,0
